service_id,date,exception_type
000561,20231016,1
000561,20231017,1
000561,20231018,1
000561,20231019,1
000561,20231020,1
000561,20231117,1
000562,20231030,1
000562,20231031,1
000562,20231102,1
000562,20231103,1
000562,20231111,1
000562,20231112,1
000562,20231118,1
000562,20231119,1
000563,20230929,1
000563,20231006,1
000564,20231024,1
000564,20231025,1
000564,20231026,1
000564,20231113,1
000564,20231114,1
000564,20231115,1
000564,20231116,1
000564,20231120,1
000564,20231121,1
000564,20231122,1
000565,20231009,1
000565,20231010,1
000565,20231011,1
000565,20231012,1
000565,20231015,1
000565,20231016,1
000565,20231017,1
000565,20231018,1
000565,20231019,1
000565,20231022,1
000566,20231028,1
000566,20231104,1
000566,20231111,1
000566,20231118,1
000567,20231013,1
000567,20231020,1
000568,20231029,1
000568,20231105,1
000568,20231112,1
000568,20231119,1
000569,20230824,1
000569,20230828,1
000569,20230829,1
000569,20230830,1
000569,20230831,1
000569,20230904,1
000569,20230905,1
000569,20230906,1
000569,20230907,1
000569,20230911,1
000569,20230912,1
000569,20230913,1
000569,20230914,1
000569,20230918,1
000569,20230919,1
000569,20230920,1
000569,20230921,1
000569,20230924,1
000569,20230925,1
000569,20230926,1
000569,20230927,1
000569,20230928,1
000569,20231001,1
000569,20231002,1
000569,20231003,1
000569,20231004,1
000569,20231005,1
000569,20231008,1
000569,20231023,1
000569,20231024,1
000569,20231025,1
000569,20231026,1
000569,20231030,1
000569,20231031,1
000569,20231102,1
000569,20231106,1
000569,20231107,1
000569,20231108,1
000569,20231109,1
000569,20231113,1
000569,20231114,1
000569,20231115,1
000569,20231116,1
000569,20231120,1
000569,20231121,1
000569,20231122,1
000570,20230825,1
000570,20230901,1
000570,20230908,1
000570,20230915,1
000570,20230922,1
000570,20230929,1
000570,20231006,1
000570,20231027,1
000570,20231103,1
000570,20231110,1
000570,20231117,1
000571,20231028,1
000571,20231101,1
000571,20231104,1
000571,20231111,1
000572,20230824,1
000572,20230828,1
000572,20230829,1
000572,20230830,1
000572,20230831,1
000572,20230904,1
000572,20230905,1
000572,20230906,1
000572,20230907,1
000572,20230911,1
000572,20230912,1
000572,20230913,1
000572,20230914,1
000572,20230918,1
000572,20230919,1
000572,20230920,1
000572,20230921,1
000572,20230923,1
000572,20230924,1
000572,20230925,1
000572,20230926,1
000572,20230927,1
000572,20230928,1
000572,20230930,1
000572,20231001,1
000572,20231002,1
000572,20231003,1
000572,20231004,1
000572,20231005,1
000572,20231007,1
000572,20231008,1
000572,20231023,1
000572,20231024,1
000572,20231025,1
000572,20231026,1
000572,20231030,1
000572,20231102,1
000572,20231106,1
000572,20231107,1
000572,20231108,1
000572,20231109,1
000572,20231113,1
000572,20231114,1
000572,20231115,1
000572,20231116,1
000572,20231120,1
000572,20231121,1
000572,20231122,1
000573,20230917,1
000573,20231029,1
000573,20231105,1
000573,20231112,1
000574,20231009,1
000574,20231010,1
000574,20231011,1
000574,20231012,1
000574,20231015,1
000574,20231016,1
000574,20231017,1
000574,20231018,1
000574,20231019,1
000574,20231021,1
000574,20231022,1
000575,20230918,1
000575,20230919,1
000575,20230920,1
000575,20230921,1
000575,20230925,1
000575,20230926,1
000575,20230927,1
000575,20230928,1
000575,20231002,1
000575,20231003,1
000575,20231004,1
000575,20231005,1
000576,20230908,1
000577,20230923,1
000577,20230930,1
000577,20231007,1
000578,20231008,1
000578,20231029,1
000578,20231101,1
000578,20231105,1
000578,20231112,1
000579,20230901,1
000580,20230904,1
000580,20230905,1
000580,20230906,1
000580,20230907,1
000581,20231006,1
000581,20231023,1
000581,20231024,1
000581,20231025,1
000581,20231026,1
000581,20231027,1
000581,20231030,1
000581,20231031,1
000581,20231102,1
000581,20231103,1
000581,20231113,1
000581,20231114,1
000581,20231115,1
000581,20231116,1
000581,20231117,1
000581,20231120,1
000581,20231121,1
000581,20231122,1
000582,20231106,1
000582,20231107,1
000582,20231108,1
000582,20231109,1
000582,20231110,1
000583,20230824,1
000583,20230904,1
000583,20230905,1
000583,20230906,1
000583,20230907,1
000584,20230825,1
000584,20230908,1
000585,20231006,1
000585,20231103,1
000585,20231117,1
000586,20230929,1
000586,20231110,1
000587,20231030,1
000587,20231031,1
000587,20231102,1
000587,20231113,1
000587,20231114,1
000587,20231115,1
000587,20231116,1
000587,20231120,1
000587,20231121,1
000587,20231122,1
000588,20231028,1
000588,20231104,1
000589,20230827,1
000589,20230910,1
000589,20230917,1
000589,20230924,1
000589,20231001,1
000589,20231008,1
000589,20231029,1
000589,20231112,1
000589,20231119,1
000590,20231023,1
000590,20231024,1
000590,20231025,1
000590,20231026,1
000591,20231111,1
000591,20231118,1
000592,20231009,1
000592,20231021,1
000593,20231010,1
000593,20231011,1
000593,20231012,1
000593,20231013,1
000594,20231016,1
000594,20231017,1
000594,20231018,1
000594,20231019,1
000594,20231020,1
000595,20230915,1
000595,20230917,1
000595,20230922,1
000595,20230924,1
000595,20230929,1
000595,20231001,1
000596,20231006,1
000596,20231008,1
000596,20231027,1
000596,20231028,1
000596,20231029,1
000596,20231103,1
000596,20231104,1
000596,20231105,1
000596,20231110,1
000596,20231111,1
000596,20231112,1
000596,20231117,1
000596,20231118,1
000596,20231119,1
000597,20230911,1
000597,20230913,1
000598,20230912,1
000598,20230914,1
000599,20231023,1
000599,20231025,1
000599,20231030,1
000599,20231101,1
000599,20231106,1
000599,20231108,1
000599,20231113,1
000599,20231115,1
000599,20231120,1
000599,20231122,1
000600,20231024,1
000600,20231026,1
000600,20231031,1
000600,20231102,1
000600,20231107,1
000600,20231109,1
000600,20231114,1
000600,20231116,1
000600,20231121,1
000601,20230825,1
000601,20230826,1
000601,20230827,1
000601,20230901,1
000601,20230902,1
000601,20230903,1
000601,20230908,1
000601,20230909,1
000601,20230910,1
000602,20230918,1
000602,20230920,1
000602,20230925,1
000602,20230927,1
000602,20231002,1
000602,20231004,1
000603,20230919,1
000603,20230921,1
000603,20230926,1
000603,20230928,1
000603,20231003,1
000603,20231005,1
000604,20230828,1
000604,20230830,1
000604,20230904,1
000604,20230906,1
000605,20230824,1
000605,20230829,1
000605,20230831,1
000605,20230905,1
000605,20230907,1
000606,20230826,1
000606,20230828,1
000606,20230830,1
000606,20230902,1
000606,20230904,1
000606,20230906,1
000606,20230909,1
000607,20230918,1
000607,20230919,1
000607,20230920,1
000607,20230921,1
000607,20230925,1
000607,20230926,1
000607,20230927,1
000607,20230928,1
000607,20230929,1
000607,20231002,1
000607,20231003,1
000607,20231004,1
000607,20231005,1
000608,20230915,1
000608,20230922,1
000608,20231006,1
000608,20231027,1
000608,20231029,1
000608,20231103,1
000608,20231105,1
000608,20231110,1
000608,20231117,1
000608,20231119,1
000609,20230911,1
000609,20230913,1
000609,20230916,1
000609,20231023,1
000609,20231025,1
000609,20231028,1
000609,20231030,1
000609,20231101,1
000609,20231104,1
000609,20231106,1
000609,20231108,1
000609,20231113,1
000609,20231115,1
000609,20231118,1
000609,20231120,1
000609,20231122,1
000610,20231009,1
000610,20231011,1
000610,20231012,1
000610,20231016,1
000610,20231017,1
000610,20231019,1
000610,20231020,1
000611,20231010,1
000611,20231013,1
000611,20231018,1
000612,20230912,1
000612,20230914,1
000612,20231024,1
000612,20231026,1
000612,20231031,1
000612,20231102,1
000612,20231107,1
000612,20231109,1
000612,20231114,1
000612,20231116,1
000612,20231121,1
000613,20231002,1
000613,20231003,1
000613,20231004,1
000613,20231005,1
000613,20231023,1
000613,20231024,1
000613,20231025,1
000613,20231026,1
000613,20231030,1
000613,20231102,1
000613,20231106,1
000613,20231107,1
000613,20231108,1
000613,20231109,1
000613,20231113,1
000613,20231114,1
000613,20231115,1
000613,20231116,1
000613,20231120,1
000613,20231121,1
000613,20231122,1
000614,20231029,1
000614,20231101,1
000614,20231105,1
000614,20231112,1
000614,20231119,1
000615,20231006,1
000615,20231027,1
000615,20231031,1
000615,20231103,1
000615,20231110,1
000615,20231117,1
000616,20230911,1
000616,20230912,1
000616,20230913,1
000616,20230914,1
000616,20230918,1
000616,20230919,1
000616,20230920,1
000616,20230921,1
000616,20230925,1
000616,20230926,1
000616,20230927,1
000616,20230928,1
000616,20231002,1
000616,20231003,1
000616,20231004,1
000616,20231005,1
000616,20231023,1
000616,20231024,1
000616,20231025,1
000616,20231026,1
000616,20231030,1
000616,20231031,1
000616,20231102,1
000616,20231106,1
000616,20231107,1
000616,20231108,1
000616,20231109,1
000616,20231113,1
000616,20231114,1
000616,20231115,1
000616,20231116,1
000616,20231120,1
000616,20231121,1
000616,20231122,1
000617,20230917,1
000617,20230924,1
000617,20231001,1
000617,20231008,1
000617,20231029,1
000617,20231101,1
000617,20231105,1
000617,20231112,1
000617,20231119,1
000618,20230915,1
000618,20230922,1
000618,20230929,1
000618,20231006,1
000618,20231027,1
000618,20231103,1
000618,20231110,1
000618,20231117,1
000619,20231002,1
000619,20231003,1
000619,20231004,1
000619,20231005,1
000619,20231023,1
000619,20231024,1
000619,20231025,1
000619,20231026,1
000619,20231027,1
000619,20231029,1
000619,20231030,1
000619,20231031,1
000619,20231101,1
000619,20231102,1
000619,20231103,1
000619,20231106,1
000619,20231107,1
000619,20231108,1
000619,20231109,1
000619,20231110,1
000619,20231112,1
000619,20231113,1
000619,20231114,1
000619,20231115,1
000619,20231116,1
000619,20231117,1
000619,20231119,1
000619,20231120,1
000619,20231121,1
000619,20231122,1
000620,20230824,1
000620,20230825,1
000620,20230827,1
000620,20230828,1
000620,20230829,1
000620,20230830,1
000620,20230831,1
000620,20230901,1
000620,20230903,1
000620,20230904,1
000620,20230905,1
000620,20230906,1
000620,20230907,1
000620,20230908,1
000621,20230911,1
000621,20230912,1
000621,20230913,1
000621,20230914,1
000621,20230915,1
000621,20230917,1
000621,20230918,1
000621,20230919,1
000621,20230920,1
000621,20230921,1
000621,20230924,1
000621,20230925,1
000621,20230926,1
000621,20230927,1
000621,20230928,1
000621,20231001,1
000622,20230913,1
000622,20230920,1
000622,20230927,1
000622,20231004,1
000622,20231011,1
000622,20231018,1
000622,20231025,1
000622,20231101,1
000622,20231108,1
000622,20231115,1
000622,20231122,1
000623,20230911,1
000623,20230912,1
000623,20230914,1
000623,20230917,1
000623,20230918,1
000623,20230919,1
000623,20230921,1
000623,20230924,1
000623,20230925,1
000623,20230926,1
000623,20230928,1
000623,20231001,1
000623,20231002,1
000623,20231003,1
000623,20231005,1
000623,20231008,1
000623,20231009,1
000623,20231010,1
000623,20231012,1
000623,20231016,1
000623,20231017,1
000623,20231019,1
000623,20231023,1
000623,20231024,1
000623,20231026,1
000623,20231028,1
000623,20231029,1
000623,20231030,1
000623,20231031,1
000623,20231102,1
000623,20231104,1
000623,20231105,1
000623,20231106,1
000623,20231107,1
000623,20231109,1
000623,20231111,1
000623,20231112,1
000623,20231113,1
000623,20231114,1
000623,20231116,1
000623,20231118,1
000623,20231119,1
000623,20231120,1
000623,20231121,1
000624,20230824,1
000624,20230826,1
000624,20230827,1
000624,20230828,1
000624,20230829,1
000624,20230831,1
000624,20230902,1
000624,20230903,1
000624,20230904,1
000624,20230905,1
000624,20230907,1
000624,20230909,1
000624,20230910,1
000625,20230824,1
000625,20230825,1
000625,20230828,1
000625,20230829,1
000625,20230830,1
000625,20230831,1
000625,20230901,1
000625,20230904,1
000625,20230905,1
000625,20230906,1
000625,20230907,1
000625,20230908,1
000625,20230911,1
000625,20230912,1
000625,20230913,1
000625,20230914,1
000625,20230915,1
000625,20230918,1
000625,20230919,1
000625,20230920,1
000625,20230921,1
000625,20230922,1
000625,20230925,1
000625,20230926,1
000625,20230927,1
000625,20230928,1
000625,20230929,1
000625,20231002,1
000625,20231003,1
000625,20231004,1
000625,20231005,1
000625,20231006,1
000625,20231023,1
000625,20231024,1
000625,20231025,1
000625,20231026,1
000625,20231027,1
000625,20231030,1
000625,20231031,1
000625,20231102,1
000625,20231103,1
000625,20231106,1
000625,20231107,1
000625,20231108,1
000625,20231109,1
000625,20231110,1
000625,20231113,1
000625,20231114,1
000625,20231115,1
000625,20231116,1
000625,20231117,1
000625,20231120,1
000625,20231121,1
000625,20231122,1
000626,20230828,1
000626,20230904,1
000626,20230911,1
000626,20230918,1
000626,20230925,1
000626,20231002,1
000626,20231023,1
000626,20231030,1
000626,20231106,1
000626,20231113,1
000626,20231120,1
000627,20231010,1
000627,20231011,1
000627,20231012,1
000627,20231013,1
000627,20231017,1
000627,20231018,1
000627,20231019,1
000627,20231020,1
000628,20230824,1
000628,20230825,1
000628,20230829,1
000628,20230830,1
000628,20230831,1
000628,20230901,1
000628,20230905,1
000628,20230906,1
000628,20230907,1
000628,20230908,1
000628,20230912,1
000628,20230913,1
000628,20230914,1
000628,20230915,1
000628,20230919,1
000628,20230920,1
000628,20230921,1
000628,20230922,1
000628,20230926,1
000628,20230927,1
000628,20230928,1
000628,20230929,1
000628,20231003,1
000628,20231004,1
000628,20231005,1
000628,20231006,1
000628,20231024,1
000628,20231025,1
000628,20231026,1
000628,20231027,1
000628,20231031,1
000628,20231102,1
000628,20231103,1
000628,20231107,1
000628,20231108,1
000628,20231109,1
000628,20231110,1
000628,20231114,1
000628,20231115,1
000628,20231116,1
000628,20231117,1
000628,20231121,1
000628,20231122,1
000629,20230826,1
000629,20230902,1
000629,20230909,1
000629,20230916,1
000629,20230923,1
000629,20230930,1
000629,20231007,1
000629,20231028,1
000629,20231104,1
000629,20231111,1
000629,20231118,1
000630,20230827,1
000630,20230903,1
000630,20230910,1
000630,20230917,1
000630,20230924,1
000630,20231001,1
000630,20231008,1
000630,20231029,1
000630,20231105,1
000630,20231112,1
000630,20231119,1
000631,20231015,1
000631,20231021,1
000631,20231022,1
000632,20230824,1
000632,20230825,1
000632,20230827,1
000632,20230828,1
000632,20230829,1
000632,20230830,1
000632,20230831,1
000632,20230901,1
000632,20230903,1
000632,20230904,1
000632,20230905,1
000632,20230906,1
000632,20230907,1
000632,20230908,1
000632,20230910,1
000632,20230911,1
000632,20230912,1
000632,20230913,1
000632,20230914,1
000632,20230915,1
000632,20230917,1
000632,20230918,1
000632,20230919,1
000632,20230920,1
000632,20230921,1
000632,20230922,1
000632,20230924,1
000632,20230925,1
000632,20230926,1
000632,20230927,1
000632,20230928,1
000632,20230929,1
000632,20231001,1
000632,20231002,1
000632,20231003,1
000632,20231004,1
000632,20231005,1
000632,20231006,1
000632,20231008,1
000632,20231023,1
000632,20231024,1
000632,20231025,1
000632,20231026,1
000632,20231027,1
000632,20231029,1
000632,20231030,1
000632,20231031,1
000632,20231101,1
000632,20231102,1
000632,20231103,1
000632,20231105,1
000632,20231106,1
000632,20231107,1
000632,20231108,1
000632,20231109,1
000632,20231110,1
000632,20231112,1
000632,20231113,1
000632,20231114,1
000632,20231115,1
000632,20231116,1
000632,20231117,1
000632,20231119,1
000632,20231120,1
000632,20231121,1
000632,20231122,1
000633,20231009,1
000633,20231010,1
000633,20231011,1
000633,20231012,1
000633,20231013,1
000633,20231015,1
000633,20231016,1
000633,20231017,1
000633,20231018,1
000633,20231019,1
000633,20231020,1
000633,20231021,1
000633,20231022,1
000634,20230824,1
000634,20230828,1
000634,20230829,1
000634,20230830,1
000634,20230831,1
000634,20230904,1
000634,20230905,1
000634,20230906,1
000634,20230907,1
000634,20230911,1
000634,20230912,1
000634,20230913,1
000634,20230914,1
000634,20230918,1
000634,20230919,1
000634,20230920,1
000634,20230921,1
000634,20230925,1
000634,20230926,1
000634,20230927,1
000634,20230928,1
000634,20231002,1
000634,20231003,1
000634,20231004,1
000634,20231005,1
000634,20231023,1
000634,20231024,1
000634,20231025,1
000634,20231026,1
000634,20231030,1
000634,20231031,1
000634,20231102,1
000634,20231106,1
000634,20231107,1
000634,20231108,1
000634,20231109,1
000634,20231113,1
000634,20231114,1
000634,20231115,1
000634,20231116,1
000634,20231120,1
000634,20231121,1
000634,20231122,1
000635,20230824,1
000635,20230825,1
000635,20230826,1
000635,20230828,1
000635,20230829,1
000635,20230830,1
000635,20230831,1
000635,20230901,1
000635,20230902,1
000635,20230904,1
000635,20230905,1
000635,20230906,1
000635,20230907,1
000635,20230908,1
000635,20230909,1
000635,20230911,1
000635,20230912,1
000635,20230913,1
000635,20230914,1
000635,20230915,1
000635,20230916,1
000635,20230918,1
000635,20230919,1
000635,20230920,1
000635,20230921,1
000635,20230922,1
000635,20230923,1
000635,20230925,1
000635,20230926,1
000635,20230927,1
000635,20230928,1
000635,20230929,1
000635,20230930,1
000635,20231002,1
000635,20231003,1
000635,20231004,1
000635,20231005,1
000635,20231006,1
000635,20231007,1
000635,20231023,1
000635,20231024,1
000635,20231025,1
000635,20231026,1
000635,20231027,1
000635,20231028,1
000635,20231030,1
000635,20231031,1
000635,20231101,1
000635,20231102,1
000635,20231103,1
000635,20231104,1
000635,20231106,1
000635,20231107,1
000635,20231108,1
000635,20231109,1
000635,20231110,1
000635,20231111,1
000635,20231113,1
000635,20231114,1
000635,20231115,1
000635,20231116,1
000635,20231117,1
000635,20231118,1
000635,20231120,1
000635,20231121,1
000635,20231122,1
000636,20230825,1
000636,20230826,1
000636,20230830,1
000636,20230901,1
000636,20230902,1
000636,20230906,1
000636,20230908,1
000636,20230909,1
000636,20230913,1
000636,20230915,1
000636,20230916,1
000636,20230920,1
000636,20230922,1
000636,20230923,1
000636,20230927,1
000636,20230929,1
000636,20230930,1
000636,20231004,1
000636,20231006,1
000636,20231007,1
000636,20231025,1
000636,20231027,1
000636,20231028,1
000636,20231103,1
000636,20231104,1
000636,20231108,1
000636,20231110,1
000636,20231111,1
000636,20231115,1
000636,20231117,1
000636,20231118,1
000636,20231122,1
000637,20230824,1
000637,20230828,1
000637,20230829,1
000637,20230831,1
000637,20230904,1
000637,20230905,1
000637,20230907,1
000637,20230911,1
000637,20230912,1
000637,20230914,1
000637,20230918,1
000637,20230919,1
000637,20230921,1
000637,20230925,1
000637,20230926,1
000637,20230928,1
000637,20231002,1
000637,20231003,1
000637,20231005,1
000637,20231023,1
000637,20231024,1
000637,20231026,1
000637,20231030,1
000637,20231031,1
000637,20231102,1
000637,20231106,1
000637,20231107,1
000637,20231109,1
000637,20231113,1
000637,20231114,1
000637,20231116,1
000637,20231120,1
000637,20231121,1
000638,20231009,1
000638,20231010,1
000638,20231011,1
000638,20231012,1
000638,20231013,1
000638,20231016,1
000638,20231017,1
000638,20231018,1
000638,20231019,1
000638,20231020,1
000638,20231021,1
000639,20230824,1
000639,20230825,1
000639,20230829,1
000639,20230831,1
000639,20230901,1
000639,20230905,1
000639,20230907,1
000639,20230908,1
000639,20230912,1
000639,20230914,1
000639,20230915,1
000639,20230919,1
000639,20230921,1
000639,20230922,1
000639,20230926,1
000639,20230928,1
000639,20230929,1
000639,20231003,1
000639,20231005,1
000639,20231006,1
000639,20231024,1
000639,20231026,1
000639,20231027,1
000639,20231031,1
000639,20231102,1
000639,20231103,1
000639,20231107,1
000639,20231109,1
000639,20231110,1
000639,20231114,1
000639,20231116,1
000639,20231117,1
000639,20231121,1
000640,20230828,1
000640,20230830,1
000640,20230904,1
000640,20230906,1
000640,20230911,1
000640,20230913,1
000640,20230918,1
000640,20230920,1
000640,20230925,1
000640,20230927,1
000640,20231002,1
000640,20231004,1
000640,20231023,1
000640,20231025,1
000640,20231030,1
000640,20231106,1
000640,20231108,1
000640,20231113,1
000640,20231115,1
000640,20231120,1
000640,20231122,1
000641,20231009,1
000641,20231010,1
000641,20231011,1
000641,20231012,1
000641,20231013,1
000641,20231016,1
000641,20231017,1
000641,20231018,1
000641,20231019,1
000641,20231020,1
000641,20231021,1
000641,20231023,1
000641,20231024,1
000641,20231025,1
000641,20231026,1
000641,20231027,1
000641,20231028,1
000641,20231030,1
000641,20231031,1
000641,20231102,1
000641,20231103,1
000641,20231104,1
000641,20231106,1
000641,20231107,1
000641,20231108,1
000641,20231109,1
000641,20231110,1
000641,20231111,1
000641,20231113,1
000641,20231114,1
000641,20231115,1
000641,20231116,1
000641,20231117,1
000641,20231118,1
000641,20231120,1
000641,20231121,1
000641,20231122,1
000642,20230826,1
000642,20230828,1
000642,20230902,1
000642,20230904,1
000642,20230909,1
000642,20230911,1
000642,20230916,1
000642,20230918,1
000642,20230923,1
000642,20230925,1
000642,20230930,1
000642,20231002,1
000642,20231007,1
000643,20230824,1
000643,20230825,1
000643,20230829,1
000643,20230830,1
000643,20230831,1
000643,20230901,1
000643,20230905,1
000643,20230906,1
000643,20230907,1
000643,20230908,1
000643,20230912,1
000643,20230913,1
000643,20230914,1
000643,20230915,1
000643,20230919,1
000643,20230920,1
000643,20230921,1
000643,20230922,1
000643,20230926,1
000643,20230927,1
000643,20230928,1
000643,20230929,1
000643,20231003,1
000643,20231004,1
000643,20231005,1
000643,20231006,1
000644,20230826,1
000644,20230902,1
000644,20230909,1
000644,20230916,1
000644,20230923,1
000644,20230930,1
000644,20231007,1
000645,20231021,1
000645,20231028,1
000645,20231104,1
000645,20231111,1
000645,20231118,1
000646,20231015,1
000646,20231021,1
000646,20231022,1
000646,20231028,1
000646,20231029,1
000646,20231101,1
000646,20231104,1
000646,20231105,1
000646,20231111,1
000646,20231112,1
000646,20231118,1
000646,20231119,1
000647,20230903,1
000647,20230909,1
000647,20230910,1
000647,20230916,1
000647,20230917,1
000647,20230923,1
000647,20230924,1
000647,20230930,1
000647,20231001,1
000647,20231007,1
000647,20231008,1
000648,20230826,1
000648,20230827,1
000648,20230902,1
000649,20231023,1
000649,20231024,1
000649,20231025,1
000649,20231026,1
000649,20231027,1
000649,20231030,1
000649,20231031,1
000649,20231102,1
000649,20231103,1
000649,20231106,1
000649,20231107,1
000649,20231108,1
000649,20231109,1
000649,20231110,1
000649,20231117,1
000650,20230829,1
000650,20230830,1
000650,20230831,1
000650,20230901,1
000650,20230904,1
000650,20230905,1
000650,20230906,1
000650,20230907,1
000650,20230908,1
000650,20230911,1
000650,20230912,1
000650,20230913,1
000650,20230914,1
000650,20230915,1
000650,20230918,1
000650,20230919,1
000650,20230920,1
000650,20230921,1
000650,20230922,1
000650,20230925,1
000650,20230926,1
000650,20230927,1
000650,20230928,1
000650,20230929,1
000650,20231002,1
000650,20231003,1
000650,20231004,1
000650,20231005,1
000650,20231006,1
000651,20230824,1
000651,20230825,1
000651,20230828,1
000652,20230902,1
000652,20230909,1
000652,20230916,1
000652,20230923,1
000652,20230930,1
000652,20231007,1
000653,20231015,1
000653,20231021,1
000653,20231022,1
000653,20231023,1
000653,20231024,1
000653,20231025,1
000653,20231026,1
000653,20231027,1
000653,20231028,1
000653,20231029,1
000653,20231030,1
000653,20231031,1
000653,20231101,1
000653,20231102,1
000653,20231103,1
000653,20231104,1
000653,20231105,1
000653,20231106,1
000653,20231107,1
000653,20231108,1
000653,20231109,1
000653,20231110,1
000653,20231111,1
000653,20231112,1
000653,20231113,1
000653,20231114,1
000653,20231115,1
000653,20231116,1
000653,20231117,1
000653,20231118,1
000653,20231119,1
000653,20231120,1
000653,20231121,1
000653,20231122,1
000654,20230824,1
000654,20230828,1
000654,20230829,1
000654,20230830,1
000654,20230831,1
000654,20230901,1
000654,20230902,1
000654,20230903,1
000654,20230904,1
000654,20230905,1
000654,20230906,1
000654,20230907,1
000654,20230908,1
000654,20230909,1
000654,20230910,1
000654,20230911,1
000654,20230912,1
000654,20230913,1
000654,20230914,1
000654,20230915,1
000654,20230916,1
000654,20230917,1
000654,20230918,1
000654,20230919,1
000654,20230920,1
000654,20230921,1
000654,20230922,1
000654,20230923,1
000654,20230924,1
000654,20230925,1
000654,20230926,1
000654,20230927,1
000654,20230928,1
000654,20230929,1
000654,20230930,1
000654,20231001,1
000654,20231002,1
000654,20231003,1
000654,20231004,1
000654,20231005,1
000654,20231006,1
000654,20231007,1
000654,20231008,1
000655,20230825,1
000655,20230826,1
000655,20230827,1
000656,20230824,1
000656,20230826,1
000656,20230829,1
000656,20230830,1
000656,20230831,1
000656,20230901,1
000656,20230902,1
000656,20230904,1
000656,20230905,1
000656,20230906,1
000656,20230907,1
000656,20230908,1
000656,20230909,1
000656,20230911,1
000656,20230912,1
000656,20230913,1
000656,20230914,1
000656,20230915,1
000656,20230916,1
000656,20230918,1
000656,20230919,1
000656,20230920,1
000656,20230921,1
000656,20230922,1
000656,20230923,1
000656,20230925,1
000656,20230926,1
000656,20230927,1
000656,20230928,1
000656,20230929,1
000656,20230930,1
000656,20231002,1
000656,20231003,1
000656,20231004,1
000656,20231005,1
000656,20231006,1
000656,20231007,1
000657,20230903,1
000657,20230910,1
000657,20230917,1
000657,20230924,1
000657,20231001,1
000657,20231008,1
000658,20230825,1
000658,20230828,1
000659,20231009,1
000659,20231010,1
000659,20231011,1
000659,20231012,1
000659,20231013,1
000659,20231017,1
000659,20231018,1
000659,20231019,1
000659,20231020,1
000659,20231021,1
000659,20231023,1
000659,20231024,1
000659,20231025,1
000659,20231026,1
000659,20231027,1
000659,20231028,1
000659,20231030,1
000659,20231031,1
000659,20231102,1
000659,20231103,1
000659,20231104,1
000659,20231106,1
000659,20231107,1
000659,20231108,1
000659,20231109,1
000659,20231110,1
000659,20231111,1
000659,20231113,1
000659,20231114,1
000659,20231115,1
000659,20231116,1
000659,20231117,1
000659,20231118,1
000659,20231120,1
000659,20231121,1
000659,20231122,1
000660,20231009,1
000660,20231010,1
000660,20231011,1
000660,20231012,1
000660,20231017,1
000660,20231018,1
000660,20231019,1
000660,20231023,1
000660,20231024,1
000660,20231025,1
000660,20231026,1
000660,20231030,1
000660,20231102,1
000660,20231106,1
000660,20231107,1
000660,20231108,1
000660,20231109,1
000660,20231113,1
000660,20231114,1
000660,20231115,1
000660,20231116,1
000660,20231120,1
000660,20231121,1
000660,20231122,1
000661,20231013,1
000661,20231015,1
000661,20231020,1
000661,20231021,1
000661,20231022,1
000661,20231027,1
000661,20231028,1
000661,20231029,1
000661,20231031,1
000661,20231101,1
000661,20231103,1
000661,20231104,1
000661,20231105,1
000661,20231110,1
000661,20231111,1
000661,20231112,1
000661,20231117,1
000661,20231118,1
000661,20231119,1
000662,20230824,1
000662,20230828,1
000662,20230829,1
000662,20230830,1
000662,20230831,1
000662,20230904,1
000662,20230905,1
000662,20230906,1
000662,20230907,1
000662,20230911,1
000662,20230912,1
000662,20230913,1
000662,20230914,1
000662,20230918,1
000662,20230919,1
000662,20230920,1
000662,20230921,1
000662,20230925,1
000662,20230926,1
000662,20230927,1
000662,20230928,1
000662,20231002,1
000662,20231003,1
000662,20231004,1
000662,20231005,1
000663,20230825,1
000663,20230826,1
000663,20230827,1
000663,20230901,1
000663,20230902,1
000663,20230903,1
000663,20230908,1
000663,20230909,1
000663,20230910,1
000663,20230915,1
000663,20230916,1
000663,20230917,1
000663,20230922,1
000663,20230923,1
000663,20230924,1
000663,20230929,1
000663,20230930,1
000663,20231001,1
000663,20231006,1
000663,20231007,1
000663,20231008,1
000664,20230827,1
000664,20230903,1
000664,20230910,1
000664,20230917,1
000664,20230924,1
000664,20231001,1
000664,20231008,1
000665,20231009,1
000665,20231010,1
000665,20231011,1
000665,20231012,1
000665,20231013,1
000665,20231017,1
000665,20231018,1
000665,20231019,1
000665,20231020,1
000665,20231023,1
000665,20231024,1
000665,20231025,1
000665,20231026,1
000665,20231027,1
000665,20231030,1
000665,20231031,1
000665,20231102,1
000665,20231103,1
000665,20231106,1
000665,20231107,1
000665,20231108,1
000665,20231109,1
000665,20231110,1
000665,20231113,1
000665,20231114,1
000665,20231115,1
000665,20231116,1
000665,20231117,1
000665,20231120,1
000665,20231121,1
000665,20231122,1
000666,20231013,1
000666,20231020,1
000666,20231027,1
000666,20231031,1
000666,20231103,1
000666,20231110,1
000666,20231117,1
000667,20231009,1
000667,20231010,1
000667,20231011,1
000667,20231012,1
000667,20231015,1
000667,20231016,1
000667,20231017,1
000667,20231018,1
000667,20231019,1
000667,20231022,1
000667,20231023,1
000667,20231024,1
000667,20231025,1
